3.500000000000002415e-02,3.498923572741016730e-02,9.993876925055846794e-01,9.996938944948403627e-01
3.600000000000002504e-02,3.598829707883804269e-02,9.993522173810754916e-01,9.996761631452629748e-01
3.700000000000002592e-02,3.698730633962650505e-02,9.993157450385683482e-01,9.996579338848624596e-01
3.800000000000002681e-02,3.798626194236730258e-02,9.992782755978162346e-01,9.996392068035742096e-01
3.900000000000002770e-02,3.898516231965219042e-02,9.992398091785729131e-01,9.996199819913333950e-01
4.000000000000002859e-02,3.998400590407290289e-02,9.992003459005912580e-01,9.996002595380757416e-01
4.100000000000002948e-02,4.098279112822119513e-02,9.991598858836250319e-01,9.995800395337367528e-01
4.200000000000003036e-02,4.198151642468880840e-02,9.991184292474272199e-01,9.995593220682513769e-01
4.300000000000003125e-02,4.298018022606750477e-02,9.990759761117513627e-01,9.995381072315557835e-01
4.400000000000003214e-02,4.397878096494903244e-02,9.990325265963506673e-01,9.995163951135849212e-01
4.500000000000003303e-02,4.497731707392511186e-02,9.989880808209785634e-01,9.994941858042742933e-01
4.600000000000003392e-02,4.597578698558753285e-02,9.989426389053882582e-01,9.994714793935595143e-01
4.700000000000003481e-02,4.697418913252800893e-02,9.988962009693332922e-01,9.994482759713760878e-01
4.800000000000003569e-02,4.797252194733830910e-02,9.988487671325668726e-01,9.994245756276591841e-01
4.900000000000003658e-02,4.897078386261017463e-02,9.988003375148423180e-01,9.994003784523443068e-01
5.000000000000003747e-02,4.996897331093534678e-02,9.987509122359130576e-01,9.993756845353671814e-01
5.100000000000003836e-02,5.096708872490558762e-02,9.987004914155321877e-01,9.993504939666630893e-01
5.200000000000003925e-02,5.196512853711263147e-02,9.986490751734533600e-01,9.993248068361674230e-01
5.300000000000004013e-02,5.296309118014823347e-02,9.985966636294297816e-01,9.992986232338155750e-01
5.400000000000004102e-02,5.396097508660414183e-02,9.985432569032146599e-01,9.992719432495431597e-01
5.500000000000004191e-02,5.495877868907210473e-02,9.984888551145614244e-01,9.992447669732857918e-01
5.600000000000004280e-02,5.595650042014387732e-02,9.984334583832235044e-01,9.992170944949783085e-01
5.700000000000004369e-02,5.695413871241118697e-02,9.983770668289541073e-01,9.991889259045567684e-01
5.800000000000004458e-02,5.795169199846579577e-02,9.983196805715065514e-01,9.991602612919562310e-01
5.900000000000004546e-02,5.894915871089945192e-02,9.982612997306343772e-01,9.991311007471125327e-01
6.000000000000004635e-02,5.994653728230390360e-02,9.982019244260907920e-01,9.991014443599607331e-01
6.100000000000004724e-02,6.094382614527089903e-02,9.981415547776290031e-01,9.990712922204363355e-01
6.200000000000004813e-02,6.194102373239217946e-02,9.980801909050023291e-01,9.990406444184751766e-01
6.300000000000004208e-02,6.293812847625950002e-02,9.980178329279644212e-01,9.990095010440122048e-01
6.400000000000004297e-02,6.393513880946460892e-02,9.979544809662682647e-01,9.989778621869832564e-01
6.500000000000004385e-02,6.493205316459925436e-02,9.978901351396675112e-01,9.989457279373235021e-01
6.600000000000004474e-02,6.592886997425519147e-02,9.978247955679151460e-01,9.989130983849685563e-01
6.700000000000004563e-02,6.692558767102414763e-02,9.977584623707647093e-01,9.988799736198538115e-01
6.800000000000004652e-02,6.792220468749787798e-02,9.976911356679696308e-01,9.988463537319147711e-01
6.900000000000004741e-02,6.891871945626815155e-02,9.976228155792831176e-01,9.988122388110866057e-01
7.000000000000004829e-02,6.991513040992669570e-02,9.975535022244583772e-01,9.987776289473051516e-01
7.100000000000004918e-02,7.091143598106525170e-02,9.974831957232490609e-01,9.987425242305058015e-01
7.200000000000005007e-02,7.190763460227560244e-02,9.974118961954081541e-01,9.987069247506237257e-01
7.300000000000005096e-02,7.290372470614946143e-02,9.973396037606893083e-01,9.986708305975946498e-01
7.400000000000005185e-02,7.389970472527856993e-02,9.972663185388455087e-01,9.986342418613539662e-01
7.500000000000005274e-02,7.489557309225472470e-02,9.971920406496304068e-01,9.985971586318369564e-01
7.600000000000005362e-02,7.589132823966962538e-02,9.971167702127973209e-01,9.985595809989792349e-01
7.700000000000005451e-02,7.688696860011504097e-02,9.970405073480993474e-01,9.985215090527161941e-01
7.800000000000005540e-02,7.788249260618272662e-02,9.969632521752900267e-01,9.984829428829833375e-01
7.900000000000005629e-02,7.887789869046440971e-02,9.968850048141225662e-01,9.984438825797161687e-01
8.000000000000005718e-02,7.987318528555184538e-02,9.968057653843503951e-01,9.984043282328498581e-01
8.100000000000005806e-02,8.086835082403681652e-02,9.967255340057268320e-01,9.983642799323201311e-01
8.200000000000005895e-02,8.186339373851100887e-02,9.966443107980051952e-01,9.983237377680622693e-01
8.300000000000005984e-02,8.285831246156621921e-02,9.965620958809386920e-01,9.982827018300119981e-01
8.400000000000006073e-02,8.385310542579416104e-02,9.964788893742807518e-01,9.982411722081044880e-01
8.500000000000006162e-02,8.484777106378661726e-02,9.963946913977849151e-01,9.981991489922751315e-01
8.600000000000006251e-02,8.584230806747050746e-02,9.963095024199433158e-01,9.981566325338688817e-01
8.700000000000006339e-02,8.683671688795953358e-02,9.962233252749023160e-01,9.981136249574864561e-01
8.800000000000006428e-02,8.783099646623097889e-02,9.961361607660627060e-01,9.980701268655145508e-01
8.900000000000006517e-02,8.882514533441705773e-02,9.960480091470342856e-01,9.980261384482252973e-01
9.000000000000006606e-02,8.981916202464992893e-02,9.959588706714268547e-01,9.979816598958904938e-01
9.100000000000006695e-02,9.081304506906182072e-02,9.958687455928497689e-01,9.979366913987824939e-01
9.200000000000006783e-02,9.180679299978490582e-02,9.957776341649127172e-01,9.978912331471728736e-01
9.300000000000006872e-02,9.280040434895138468e-02,9.956855366412253883e-01,9.978452853313339865e-01
9.400000000000006961e-02,9.379387764869347166e-02,9.955924532753973599e-01,9.977988481415374089e-01
9.500000000000007050e-02,9.478721143114338110e-02,9.954983843210383210e-01,9.977519217680556052e-01
9.600000000000007139e-02,9.578040422843324408e-02,9.954033300317579602e-01,9.977045064011601516e-01
9.700000000000007228e-02,9.677345457269531659e-02,9.953072906611657444e-01,9.976566022311232906e-01
9.800000000000007316e-02,9.776636099606178520e-02,9.952102664628714734e-01,9.976082094482167095e-01
9.900000000000007405e-02,9.875912203066482264e-02,9.951122576904846140e-01,9.975593282427127617e-01
1.000000000000000749e-01,9.975173620863665713e-02,9.950132645976149659e-01,9.975099588048831345e-01
1.010000000000000758e-01,1.007442020621094614e-01,9.949132874378719960e-01,9.974601013250000703e-01
1.020000000000000767e-01,1.017365181232154497e-01,9.948123264648655040e-01,9.974097559933352564e-01
1.030000000000000776e-01,1.027286829240867949e-01,9.947103819322048457e-01,9.973589230001610462e-01
1.040000000000000785e-01,1.037206949968557390e-01,9.946074540934998209e-01,9.973076025357490160e-01
1.050000000000000794e-01,1.047125528736544270e-01,9.945035432023602295e-01,9.972557947903714082e-01
1.060000000000000803e-01,1.057042550866150871e-01,9.943986495123955383e-01,9.972034999543002431e-01
1.070000000000000812e-01,1.066958001678699197e-01,9.942927732772153249e-01,9.971507182178073192e-01
1.080000000000000820e-01,1.076871866495510699e-01,9.941859147504293892e-01,9.970974497711647677e-01
1.090000000000000829e-01,1.086784130637908213e-01,9.940780741856471980e-01,9.970436948046444980e-01
1.100000000000000838e-01,1.096694779427212912e-01,9.939692518364784402e-01,9.969894535085185305e-01
1.110000000000000847e-01,1.106603798184747356e-01,9.938594479565326933e-01,9.969347260730587745e-01
1.120000000000000856e-01,1.116511172231833132e-01,9.937486627994197574e-01,9.968795126885374724e-01
1.130000000000000865e-01,1.126416886889792385e-01,9.936368966187489882e-01,9.968238135452262005e-01
1.140000000000000874e-01,1.136320927479947118e-01,9.935241496681302964e-01,9.967676288333973122e-01
1.150000000000000883e-01,1.146223279323619060e-01,9.934104222011730378e-01,9.967109587433224949e-01
1.160000000000000892e-01,1.156123927742130630e-01,9.932957144714871234e-01,9.966538034652739908e-01
1.170000000000000900e-01,1.166022858056803280e-01,9.931800267326820197e-01,9.965961631895235984e-01
1.180000000000000909e-01,1.175920055588959151e-01,9.930633592383674157e-01,9.965380381063434490e-01
1.190000000000000918e-01,1.185815505659920527e-01,9.929457122421528892e-01,9.964794284060053409e-01
1.200000000000000927e-01,1.195709193591008995e-01,9.928270859976481288e-01,9.964203342787815165e-01
1.210000000000000936e-01,1.205601104703546700e-01,9.927074807584627125e-01,9.963607559149436632e-01
1.220000000000000945e-01,1.215491224318855645e-01,9.925868967782063290e-01,9.963006935047641344e-01
1.230000000000000954e-01,1.225379537758257559e-01,9.924653343104886671e-01,9.962401472385143952e-01
1.240000000000000963e-01,1.235266030343074722e-01,9.923427936089190826e-01,9.961791173064669103e-01
1.250000000000000833e-01,1.245150687394628725e-01,9.922192749271074863e-01,9.961176038988934778e-01
1.260000000000000842e-01,1.255033494234241986e-01,9.920947785186633450e-01,9.960556072060661181e-01
1.270000000000000850e-01,1.264914436183236512e-01,9.919693046371964584e-01,9.959931274182568517e-01
1.280000000000000859e-01,1.274793498562933891e-01,9.918428535363162935e-01,9.959301647257374768e-01
1.290000000000000868e-01,1.284670666694656127e-01,9.917154254696326499e-01,9.958667193187802358e-01
1.300000000000000877e-01,1.294545925899725225e-01,9.915870206907549944e-01,9.958027913876568160e-01
1.310000000000000886e-01,1.304419261499463190e-01,9.914576394532930159e-01,9.957383811226394599e-01
1.320000000000000895e-01,1.314290658815192026e-01,9.913272820108564032e-01,9.956734887139999657e-01
1.330000000000000904e-01,1.324160103168234015e-01,9.911959486170546230e-01,9.956081143520105758e-01
1.340000000000000913e-01,1.334027579879910330e-01,9.910636395254974751e-01,9.955422582269429777e-01
1.350000000000000921e-01,1.343893074271543808e-01,9.909303549897945373e-01,9.954759205290694135e-01
1.360000000000000930e-01,1.353756571664456176e-01,9.907960952635554985e-01,9.954091014486615707e-01
1.370000000000000939e-01,1.363618057379969162e-01,9.906608606003897144e-01,9.953418011759916917e-01
1.380000000000000948e-01,1.373477516739404491e-01,9.905246512539072068e-01,9.952740199013316857e-01
1.390000000000000957e-01,1.383334935804209354e-01,9.903874677126389692e-01,9.952057579919363350e-01
1.400000000000000966e-01,1.393190309150989792e-01,9.902493131678998806e-01,9.951370178512521925e-01
1.410000000000000975e-01,1.403043625247635262e-01,9.901101888720462707e-01,9.950678004219760675e-01
1.420000000000000984e-01,1.412894869886632543e-01,9.899700952282395328e-01,9.949981060070475225e-01
1.430000000000000993e-01,1.422744028860468135e-01,9.898290326396406158e-01,9.949279349094060088e-01
1.440000000000001001e-01,1.432591087961629095e-01,9.896870015094111350e-01,9.948572874319909776e-01
1.450000000000001010e-01,1.442436032982601923e-01,9.895440022407122616e-01,9.947861638777422133e-01
1.460000000000001019e-01,1.452278849715873676e-01,9.894000352367054996e-01,9.947145645495988342e-01
1.470000000000001028e-01,1.462119523953931133e-01,9.892551009005519091e-01,9.946424897505007356e-01
1.480000000000001037e-01,1.471958041489260793e-01,9.891091996354126614e-01,9.945699397833871469e-01
1.490000000000001046e-01,1.481794388114349714e-01,9.889623318444493716e-01,9.944969149511978523e-01
1.500000000000001055e-01,1.491628549621684396e-01,9.888144979308230997e-01,9.944234155568721922e-01
1.510000000000001064e-01,1.501460511803751896e-01,9.886656982976951280e-01,9.943494419033496179e-01
1.520000000000001072e-01,1.511290260453038714e-01,9.885159333482269606e-01,9.942749942935700247e-01
1.530000000000001081e-01,1.521117781362031907e-01,9.883652034855797686e-01,9.942000730304726419e-01
1.540000000000001090e-01,1.530943060323218252e-01,9.882135091129148341e-01,9.941246784169969208e-01
1.550000000000001099e-01,1.540766083129084252e-01,9.880608506333934393e-01,9.940488107560825348e-01
1.560000000000001108e-01,1.550586835572116684e-01,9.879072284501766443e-01,9.939724703506690462e-01
1.570000000000001117e-01,1.560405303444802327e-01,9.877526429664263974e-01,9.938956575036959062e-01
1.580000000000001126e-01,1.570221472539628516e-01,9.875970945853032035e-01,9.938183725181025663e-01
1.590000000000001135e-01,1.580035328649081472e-01,9.874405837099688998e-01,9.937406156968286997e-01
1.600000000000001144e-01,1.589846857565647975e-01,9.872831107435846576e-01,9.936623873428136466e-01
1.610000000000001152e-01,1.599656045081815081e-01,9.871246760893115368e-01,9.935836877589971916e-01
1.620000000000001161e-01,1.609462876990069291e-01,9.869652801503110418e-01,9.935045172483184528e-01
1.630000000000001170e-01,1.619267339082897661e-01,9.868049233297445655e-01,9.934248761137174366e-01
1.640000000000001179e-01,1.629069417152786692e-01,9.866436060307731681e-01,9.933447646581333723e-01
1.650000000000001188e-01,1.638869096992223440e-01,9.864813286565582429e-01,9.932641831845058222e-01
1.660000000000001197e-01,1.648666364393694128e-01,9.863180916102610718e-01,9.931831319957743487e-01
1.670000000000001206e-01,1.658461205149686368e-01,9.861538952950429371e-01,9.931016113948785140e-01
1.680000000000001215e-01,1.668253605052686384e-01,9.859887401140652319e-01,9.930196216847576585e-01
1.690000000000001223e-01,1.678043549895180953e-01,9.858226264704890163e-01,9.929371631683515664e-01
1.700000000000001232e-01,1.687831025469657131e-01,9.856555547674756834e-01,9.928542361485994672e-01
1.710000000000001241e-01,1.697616017568601698e-01,9.854875254081866265e-01,9.927708409284412561e-01
1.720000000000001250e-01,1.707398511984500877e-01,9.853185387957831276e-01,9.926869778108160514e-01
1.730000000000001259e-01,1.717178494509842002e-01,9.851485953334263579e-01,9.926026470986636374e-01
1.740000000000001268e-01,1.726955950937111850e-01,9.849776954242777105e-01,9.925178490949234655e-01
1.750000000000001277e-01,1.736730867058796923e-01,9.848058394714984676e-01,9.924325841025350980e-01
1.760000000000001286e-01,1.746503228667384000e-01,9.846330278782496892e-01,9.923468524244379863e-01
1.770000000000001295e-01,1.756273021555360137e-01,9.844592610476929906e-01,9.922606543635715814e-01
1.780000000000001303e-01,1.766040231515211834e-01,9.842845393829896539e-01,9.921739902228756680e-01
1.790000000000001312e-01,1.775804844339425870e-01,9.841088632873007391e-01,9.920868603052894752e-01
1.800000000000001321e-01,1.785566845820489024e-01,9.839322331637877506e-01,9.919992649137527874e-01
1.810000000000001330e-01,1.795326221750888351e-01,9.837546494156118593e-01,9.919112043512050558e-01
1.820000000000001339e-01,1.805082957923110354e-01,9.835761124459341254e-01,9.918226789205855098e-01
1.830000000000001348e-01,1.814837040129642087e-01,9.833966226579164971e-01,9.917336889248340448e-01
1.840000000000001357e-01,1.824588454162970053e-01,9.832161804547194794e-01,9.916442346668900010e-01
1.850000000000001366e-01,1.834337185815581028e-01,9.830347862395050207e-01,9.915543164496930517e-01
1.860000000000001374e-01,1.844083220879962071e-01,9.828524404154341809e-01,9.914639345761825373e-01
1.870000000000001383e-01,1.853826545148599680e-01,9.826691433856680202e-01,9.913730893492981311e-01
1.880000000000001392e-01,1.863567144413980636e-01,9.824848955533680428e-01,9.912817810719791733e-01
1.890000000000001401e-01,1.873305004468591994e-01,9.822996973216955308e-01,9.911900100471654484e-01
1.900000000000001410e-01,1.883040111104919978e-01,9.821135490938118773e-01,9.910977765777962967e-01
1.910000000000001419e-01,1.892772450115452199e-01,9.819264512728781424e-01,9.910050809668112803e-01
1.920000000000001428e-01,1.902169195212201069e-01,9.817517731558761396e-01,9.909219834161691054e-01
1.930000000000001437e-01,1.911914505468931824e-01,9.815620356229940446e-01,9.908278062944021469e-01
1.940000000000001446e-01,1.921656323161890778e-01,9.813713817711912091e-01,9.907331920800670488e-01
1.950000000000001454e-01,1.931394648291078764e-01,9.811798116004674108e-01,9.906381407731638111e-01
1.960000000000001463e-01,1.941129480856495226e-01,9.809873251108227610e-01,9.905426523736922118e-01
1.970000000000001472e-01,1.950860820858140166e-01,9.807939223022572595e-01,9.904467268816526948e-01
1.980000000000001481e-01,1.960588668296014137e-01,9.805996031747709063e-01,9.903503642970450382e-01
1.990000000000001490e-01,1.970313023170116584e-01,9.804043677283638125e-01,9.902535646198690200e-01
2.000000000000001499e-01,1.980033885480447786e-01,9.802082159630357561e-01,9.901563278501249732e-01
2.010000000000001508e-01,1.989751255227007465e-01,9.800111478787869590e-01,9.900586539878126757e-01
2.020000000000001517e-01,1.999465132409796175e-01,9.798131634756174213e-01,9.899605430329323497e-01
2.030000000000001525e-01,2.009175517028813363e-01,9.796142627535269209e-01,9.898619949854837730e-01
2.040000000000001534e-01,2.018882409084059304e-01,9.794144457125155689e-01,9.897630098454670566e-01
2.050000000000001543e-01,2.028585808575534000e-01,9.792137123525833653e-01,9.896635876128822007e-01
2.060000000000001552e-01,2.038285715503237172e-01,9.790120626737303100e-01,9.895637282877292051e-01
2.070000000000001561e-01,2.047982129867168821e-01,9.788094966759565141e-01,9.894634318700079589e-01
2.080000000000001570e-01,2.057675051667329502e-01,9.786060143592617555e-01,9.893626983597186841e-01
2.090000000000001579e-01,2.067364480903718660e-01,9.784016157236463673e-01,9.892615277568611587e-01
2.100000000000001588e-01,2.077050417576336572e-01,9.781963007691099055e-01,9.891599200614356047e-01
2.110000000000001597e-01,2.086732861685182960e-01,9.779900694956527030e-01,9.890578752734416890e-01
2.120000000000001605e-01,2.096411813230258103e-01,9.777829219032746488e-01,9.889553933928797447e-01
2.130000000000001614e-01,2.106087272211562000e-01,9.775748579919757431e-01,9.888524744197496608e-01
2.140000000000001623e-01,2.115759238629094652e-01,9.773658777617560967e-01,9.887491183540513262e-01
2.150000000000001632e-01,2.125427712482856057e-01,9.771559812126154876e-01,9.886453251957849631e-01
2.160000000000001641e-01,2.135092693772845940e-01,9.769451683445541379e-01,9.885410949449503493e-01
2.170000000000001650e-01,2.144754182499064576e-01,9.767334391575719366e-01,9.884364276015477069e-01
2.180000000000001659e-01,2.154412178661511690e-01,9.765207936516688836e-01,9.883313231655767028e-01
2.190000000000001668e-01,2.164066682260187557e-01,9.763072318268449790e-01,9.882257816370376702e-01
2.200000000000001676e-01,2.173717693295092179e-01,9.760927536831002227e-01,9.881198030159303869e-01
2.210000000000001685e-01,2.183365211766225555e-01,9.758773592204346148e-01,9.880133873022550750e-01
2.220000000000001694e-01,2.193009237673587408e-01,9.756610484388481552e-01,9.879065344960115125e-01
2.230000000000001703e-01,2.202649771017178015e-01,9.754438213383408440e-01,9.877992445971999214e-01
2.240000000000001712e-01,2.212286811796997099e-01,9.752256779189127922e-01,9.876915176058199686e-01
2.250000000000001721e-01,2.221920360013045215e-01,9.750066181805638887e-01,9.875833535218719872e-01
2.260000000000001730e-01,2.231550415665321807e-01,9.747866421232941336e-01,9.874747523453557552e-01
2.270000000000001739e-01,2.241176978753827154e-01,9.745657497471035269e-01,9.873657140762714945e-01
2.280000000000001747e-01,2.250800049278560977e-01,9.743439410519920685e-01,9.872562387146190943e-01
2.290000000000001756e-01,2.260419627239523555e-01,9.741212160379597584e-01,9.871463262603984434e-01
2.300000000000001765e-01,2.270035712636714886e-01,9.738975747050065968e-01,9.870359767136096529e-01
2.310000000000001774e-01,2.279648305470134972e-01,9.736730170531325834e-01,9.869251900742527228e-01
2.320000000000001783e-01,2.289257405739783535e-01,9.734475430823379405e-01,9.868139663423276531e-01
2.330000000000001792e-01,2.298863013445660852e-01,9.732211527926222239e-01,9.867023055178343327e-01
2.340000000000001801e-01,2.308465128587766646e-01,9.729938461839857666e-01,9.865902076007729837e-01
2.350000000000001810e-01,2.318063751166101472e-01,9.727656232564284577e-01,9.864776725911433841e-01
2.360000000000001819e-01,2.327658881180664774e-01,9.725364840099502972e-01,9.863647004889456449e-01
2.370000000000001827e-01,2.337250518631456830e-01,9.723064284445512850e-01,9.862512912941797660e-01
2.380000000000001836e-01,2.346838663518477364e-01,9.720754565602314212e-01,9.861374450068457476e-01
2.390000000000001845e-01,2.356423315841726651e-01,9.718435683569907058e-01,9.860231616269434785e-01
2.400000000000001854e-01,2.366004475601204693e-01,9.716107638348293607e-01,9.859084411544731807e-01
2.410000000000001863e-01,2.375582142796911211e-01,9.713770429937469419e-01,9.857932835894346324e-01
2.420000000000001872e-01,2.385156317428846762e-01,9.711424058337437826e-01,9.856776889318279444e-01
2.430000000000001881e-01,2.394726999497010511e-01,9.709068523548196605e-01,9.855616571816532279e-01
2.440000000000001890e-01,2.404294189001403292e-01,9.706703825569747979e-01,9.854451883389101496e-01
2.450000000000001898e-01,2.413857880292573643e-01,9.704329968313509802e-01,9.853282826966496266e-01
2.460000000000001907e-01,2.423417743030588101e-01,9.701947180491516942e-01,9.852109573903946593e-01
2.470000000000001916e-01,2.432973584506699094e-01,9.699555595526364593e-01,9.850932224164096196e-01
2.480000000000001925e-01,2.442525404720906068e-01,9.697155213418051645e-01,9.849750777746942854e-01
2.490000000000001934e-01,2.452073203673209578e-01,9.694746034166579207e-01,9.848565234652487677e-01
2.500000000000001665e-01,2.461616981363609624e-01,9.692328057771945060e-01,9.847375594880730665e-01
2.510000000000001674e-01,2.471156737792106206e-01,9.689901284234151424e-01,9.846181858431670708e-01
2.520000000000001683e-01,2.480692472958699046e-01,9.687465713553197189e-01,9.844984025305308917e-01
2.530000000000001692e-01,2.490224186863388978e-01,9.685021345729082354e-01,9.843782095501646401e-01
2.540000000000001701e-01,2.499751879506174612e-01,9.682568180761806920e-01,9.842576069020680940e-01
2.550000000000001710e-01,2.509275550887057338e-01,9.680106218651371996e-01,9.841365945862413644e-01
2.560000000000001719e-01,2.518795201006036044e-01,9.677635459397776474e-01,9.840151726026844514e-01
2.570000000000001728e-01,2.528310829863111286e-01,9.675155903001021462e-01,9.838933409513972439e-01
2.580000000000001736e-01,2.537822437458283065e-01,9.672667549461103631e-01,9.837710996323799639e-01
2.590000000000001745e-01,2.547330023791551379e-01,9.670170398778027421e-01,9.836484486456323895e-01
2.600000000000001754e-01,2.556833588862916229e-01,9.667664450951790611e-01,9.835253879911546315e-01
2.610000000000001763e-01,2.566333132672377060e-01,9.665149705982393202e-01,9.834019176689466901e-01
2.620000000000001772e-01,2.575828655219934982e-01,9.662626163869835194e-01,9.832780376790085652e-01
2.630000000000001781e-01,2.585320156505588884e-01,9.660093824614117697e-01,9.831537480213401459e-01
2.640000000000001790e-01,2.594807636529338768e-01,9.657552688215239600e-01,9.830290486959416540e-01
2.650000000000001799e-01,2.604291095291186298e-01,9.655002754673199794e-01,9.829039397028128677e-01
2.660000000000001807e-01,2.613770532791129808e-01,9.652444023988001609e-01,9.827784210419538979e-01
2.670000000000001816e-01,2.623245949029169299e-01,9.649876496159642825e-01,9.826524927133647447e-01
2.680000000000001825e-01,2.632717344005305882e-01,9.647300171188123441e-01,9.825261547170454079e-01
2.690000000000001834e-01,2.642184717719538445e-01,9.644715049073442348e-01,9.823994070529957767e-01
2.700000000000001843e-01,2.651648070171868099e-01,9.642121129815601766e-01,9.822722497212160730e-01
2.710000000000001852e-01,2.661107401362293179e-01,9.639518413414601694e-01,9.821446827217060749e-01
2.720000000000001861e-01,2.670562711290815905e-01,9.636906899870439913e-01,9.820167060544658932e-01
2.730000000000001870e-01,2.680013999957434612e-01,9.634286589183118643e-01,9.818883197194955281e-01
2.740000000000001878e-01,2.689461267362149299e-01,9.631657481352636774e-01,9.817595237167949795e-01
2.750000000000001887e-01,2.698904513504961078e-01,9.629019576378995415e-01,9.816303180463641365e-01
2.760000000000001896e-01,2.708343738385868837e-01,9.626372874262191237e-01,9.815007027082032209e-01
2.770000000000001905e-01,2.717778942004873133e-01,9.623717375002228680e-01,9.813706777023120109e-01
2.780000000000001914e-01,2.727210124361973964e-01,9.621053078599106634e-01,9.812402430286906174e-01
2.790000000000001923e-01,2.736637285457171331e-01,9.618379985052821768e-01,9.811093986873390405e-01
2.800000000000001932e-01,2.746060425290465790e-01,9.615698094363378523e-01,9.809781446782572800e-01
2.810000000000001941e-01,2.755479543861855674e-01,9.613007406530774679e-01,9.808464810014452251e-01
2.820000000000001950e-01,2.764894641171342093e-01,9.610307921555010235e-01,9.807144076569030977e-01
2.830000000000001958e-01,2.774305717218925604e-01,9.607599639436084082e-01,9.805819246446306758e-01
2.840000000000001967e-01,2.783712772004605096e-01,9.604882560173999551e-01,9.804490319646280705e-01
2.850000000000001976e-01,2.793115805528381124e-01,9.602156683768754419e-01,9.803157296168952817e-01
2.860000000000001985e-01,2.802514817790253687e-01,9.599422010220348689e-01,9.801820176014323094e-01
2.870000000000001994e-01,2.811909808790222787e-01,9.596678539528781249e-01,9.800478959182390426e-01
2.880000000000002003e-01,2.821300778528287867e-01,9.593926271694055430e-01,9.799133645673157034e-01
2.890000000000002012e-01,2.830687727004450038e-01,9.591165206716167901e-01,9.797784235486620696e-01
2.900000000000002021e-01,2.840070654218708746e-01,9.588395344595119774e-01,9.796430728622782524e-01
