shape,activations,loss_func,normalize,optimizer,validation_split,epochs,eps,experiments,loss,huber_loss,kl_divergence,log_cosh,mean_absolute_error,mean_absolute_percentage_error,mean_squared_error,mean_squared_logarithmic_error,poisson,relative,rae,my_mae,root_mean_squared_error,inlier_ratio,max_deviation,mean_deviation,val_loss,val_huber_loss,val_kl_divergence,val_log_cosh,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_squared_error,val_mean_squared_logarithmic_error,val_poisson,val_relative,val_rae,val_my_mae,val_root_mean_squared_error,val_inlier_ratio,val_max_deviation,val_mean_deviation
"[1, 10, 10, 10, 3]","ListWrapper(['linear', 'linear', 'linear', 'linear'])",MeanSquaredError,False,SGD,0.2,50,0.01,True,0.23917770385742188,0.12304876744747162,1.81578528881073,0.115821972489357,0.4540335536003113,3635108.0,0.24609753489494324,0.08388394117355347,0.9172278642654419,0.9437789916992188,1.220707654953003,0.8875283002853394,0.4890579879283905,0.9895833730697632,22.703088760375977,0.9420673251152039,0.26304033398628235,0.13152016699314117,1.8373875617980957,0.12236286699771881,0.45733940601348877,80.40956115722656,0.26304033398628235,0.08474981039762497,0.9316359162330627,0.8040956854820251,1.259434461593628,0.9401549696922302,0.5128746032714844,1.0,4.452964782714844,0.8040956854820251
"[1, 10, 10, 10, 3]","ListWrapper(['sigmoid', 'sigmoid', 'sigmoid', 'linear'])",MeanSquaredError,False,SGD,0.2,50,0.01,True,0.13875162601470947,0.06792016327381134,0.7046024203300476,0.06351225078105927,0.27242791652679443,3622256.25,0.13584032654762268,0.039000608026981354,0.799424946308136,0.9246702194213867,0.7337748408317566,0.9168857932090759,0.37249380350112915,0.8449074029922485,32.48786926269531,0.9302246570587158,0.1722765862941742,0.0861382931470871,0.7989329695701599,0.07894038408994675,0.30385854840278625,75.74851989746094,0.1722765862941742,0.04719433933496475,0.8352574706077576,0.7574851512908936,0.8367743492126465,0.9832447171211243,0.41506215929985046,0.8717948794364929,6.006011009216309,0.7613973617553711
"[1, 4, 8, 16, 32, 3]","ListWrapper(['linear', 'linear', 'linear', 'linear', 'linear'])",MeanSquaredError,False,SGD,0.2,50,0.01,True,0.21490201354026794,0.10780829191207886,1.6480991840362549,0.10174483060836792,0.418918251991272,2264816.0,0.21561658382415771,0.07303663343191147,0.9010035991668701,0.8989923596382141,1.1848028898239136,0.8834587335586548,0.46357524394989014,0.9895833730697632,21.636648178100586,0.8986543416976929,0.24044619500637054,0.12022309750318527,1.6758824586868286,0.11182728409767151,0.43144819140434265,78.23646545410156,0.24044619500637054,0.0756966695189476,0.9059515595436096,0.7823647260665894,1.1881344318389893,0.93436598777771,0.49035313725471497,1.0,4.290184497833252,0.7823647260665894
"[1, 4, 8, 16, 32, 3]","ListWrapper(['sigmoid', 'sigmoid', 'sigmoid', 'sigmoid', 'linear'])",MeanSquaredError,False,SGD,0.2,50,0.01,True,0.13569962978363037,0.06882131099700928,0.5327112674713135,0.06401249021291733,0.26712730526924133,6982338.5,0.13764262199401855,0.03860858082771301,0.796902060508728,1.2692973613739014,0.71540367603302,0.9393994212150574,0.3683743178844452,0.8778935670852661,42.824729919433594,1.2771339416503906,0.17030055820941925,0.08515023440122604,0.6248528361320496,0.07777109742164612,0.2964307963848114,78.83564758300781,0.17030055820941925,0.04557843506336212,0.8323845267295837,0.7883564233779907,0.8163195848464966,1.001819133758545,0.4126748740673065,0.9230769276618958,6.564364910125732,0.7898743152618408
"[1, 32, 16, 8, 4, 3]","ListWrapper(['linear', 'linear', 'linear', 'linear', 'linear'])",MeanSquaredError,False,SGD,0.2,50,0.01,True,0.24186557531356812,0.12048012018203735,1.8212251663208008,0.11348098516464233,0.44700950384140015,1801194.5,0.2409602403640747,0.08255907893180847,0.9076584577560425,0.9217054843902588,1.204299807548523,0.8726528882980347,0.4917982816696167,0.9947916269302368,21.49422264099121,0.9201381206512451,0.26303040981292725,0.13151520490646362,1.8819025754928589,0.12228597700595856,0.4548007547855377,78.06463623046875,0.26303040981292725,0.08564765006303787,0.934779167175293,0.7806463241577148,1.2524433135986328,0.9309959411621094,0.512864887714386,0.9743589758872986,4.186575412750244,0.7810343503952026
"[1, 32, 16, 8, 4, 3]","ListWrapper(['sigmoid', 'sigmoid', 'sigmoid', 'sigmoid', 'linear'])",MeanSquaredError,False,SGD,0.2,50,0.01,True,0.16784484684467316,0.08402244001626968,1.083580493927002,0.079234279692173,0.3482334017753601,5016624.0,0.16804488003253937,0.049778882414102554,0.8375730514526367,1.257331132888794,0.9513970017433167,0.8867544531822205,0.40968871116638184,0.9855324029922485,38.88046646118164,1.2584999799728394,0.19455185532569885,0.09727592766284943,1.112786054611206,0.0898318737745285,0.361440509557724,78.54181671142578,0.19455185532569885,0.05277145281434059,0.8512258529663086,0.7854182124137878,0.9953452944755554,0.99978107213974,0.44108036160469055,0.9743589758872986,6.280140399932861,0.786095142364502
"[1, 3]",ListWrapper(['linear']),MeanSquaredError,False,SGD,0.2,50,0.01,True,0.15116047859191895,0.0753251314163208,1.4445977210998535,0.07081818580627441,0.31089159846305847,1148691.25,0.1506502628326416,0.05590943992137909,nan,0.5844915509223938,0.82734215259552,0.8728960156440735,0.38879361748695374,0.9606481790542603,8.263410568237305,0.5827972888946533,0.1998983770608902,0.0999491885304451,1.7547447681427002,0.09343113005161285,0.36679351329803467,54.33608627319336,0.1998983770608902,0.07269705086946487,nan,0.5433608889579773,1.0100866556167603,0.8787267804145813,0.4470999538898468,0.9743589758872986,1.506018042564392,0.5434626340866089
"[1, 60, 37, 32, 27, 59, 3]","ListWrapper(['linear', 'sigmoid', 'sigmoid', 'linear', 'sigmoid', 'linear'])",MeanSquaredError,False,SGD,0.2,50,0.01,True,0.1358533650636673,0.06609175354242325,0.5336614847183228,0.061596356332302094,0.26089781522750854,3962771.25,0.1321835070848465,0.03648313879966736,0.7966441512107849,0.9271734356880188,0.7068081498146057,0.9313405752182007,0.36858293414115906,0.8738425970077515,34.18906784057617,0.9326279759407043,0.1711638867855072,0.0855819433927536,0.6457095742225647,0.07821818441152573,0.29797622561454773,78.38654327392578,0.1711638867855072,0.04675561934709549,0.8338706493377686,0.7838653922080994,0.8205755352973938,0.9904997944831848,0.4137195646762848,0.9230769276618958,6.646713733673096,0.7851044535636902
"[1, 10, 10, 10, 3]","ListWrapper(['linear', 'linear', 'linear', 'linear'])",MeanSquaredError,False,Adam,0.2,50,0.01,True,0.024996016174554825,0.01097190473228693,-0.0023883222602307796,0.010799853131175041,0.11085160821676254,2326105.5,0.02194380946457386,0.006748589687049389,nan,0.25423741340637207,0.30585533380508423,0.37107303738594055,0.15810129046440125,0.84375,4.257004737854004,0.2574756145477295,0.03729713335633278,0.01864856667816639,-0.01197907980531454,0.018227988854050636,0.14764465391635895,30.17461395263672,0.03729713335633278,0.011963575147092342,nan,0.3017461597919464,0.406588077545166,0.5396626591682434,0.1931246519088745,0.9487179517745972,3.638516426086426,0.3033013343811035
"[1, 10, 10, 10, 3]","ListWrapper(['sigmoid', 'sigmoid', 'sigmoid', 'linear'])",MeanSquaredError,False,Adam,0.2,50,0.01,True,0.1355060636997223,0.06677956134080887,0.5050997734069824,0.06207137554883957,0.26022595167160034,3945870.25,0.13355912268161774,0.035372376441955566,0.7947839498519897,0.9842621088027954,0.7043704986572266,0.8996027112007141,0.3681114912033081,0.8778935670852661,38.64003372192383,0.989912748336792,0.1697542518377304,0.08487645536661148,0.6125619411468506,0.07750459760427475,0.29583901166915894,79.23455047607422,0.1697542518377304,0.04489687830209732,0.8308097124099731,0.7923455834388733,0.8146899938583374,1.0072028636932373,0.4120124280452728,0.9230769276618958,6.554103851318359,0.7939174771308899
