shape,activations,loss_func,normalize,optimizer,validation_split,epochs,eps,experiments,loss,huber_loss,kl_divergence,log_cosh,mean_absolute_error,mean_absolute_percentage_error,mean_squared_error,mean_squared_logarithmic_error,poisson,relative,rae,my_mae,root_mean_squared_error,inlier_ratio,max_deviation,mean_deviation,val_loss,val_huber_loss,val_kl_divergence,val_log_cosh,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_squared_error,val_mean_squared_logarithmic_error,val_poisson,val_relative,val_rae,val_my_mae,val_root_mean_squared_error,val_inlier_ratio,val_max_deviation,val_mean_deviation
"[1, 10, 10, 10, 1]","ListWrapper(['linear', 'linear', 'linear', 'linear'])",MeanSquaredError,False,SGD,0.2,50,0.01,True,0.5100385546684265,0.24722138047218323,0.0,0.21720656752586365,0.5725876092910767,29.69729995727539,0.5100385546684265,0.07447706907987595,0.9213423728942871,0.29697299003601074,1.4385992288589478,1.448216438293457,0.7141698598861694,0.9375,0.5600847005844116,0.29828178882598877,0.5426169037818909,0.25935861468315125,0.0,0.22487404942512512,0.5159353017807007,24.230297088623047,0.5426169037818909,0.07527327537536621,0.9169517755508423,0.24230293929576874,1.087046504020691,1.3091905117034912,0.7366253733634949,0.75,0.5322771668434143,0.25230538845062256
"[1, 10, 10, 10, 1]","ListWrapper(['sigmoid', 'sigmoid', 'sigmoid', 'linear'])",MeanSquaredError,False,SGD,0.2,50,0.01,True,0.21995346248149872,0.10997673124074936,0.0,0.10253709554672241,0.39436519145965576,24.988632202148438,0.21995346248149872,0.030231254175305367,0.8100988864898682,0.24988631904125214,0.9908239841461182,0.954120397567749,0.4689919650554657,0.875,0.6316407918930054,0.2529650330543518,0.27749937772750854,0.13874968886375427,0.0,0.12897294759750366,0.47463682293891907,29.59717559814453,0.27749937772750854,0.03679407760500908,0.8158100843429565,0.29597172141075134,1.000032901763916,0.8246088027954102,0.5267820954322815,1.0,0.40728771686553955,0.29597175121307373
"[1, 4, 8, 16, 32, 1]","ListWrapper(['linear', 'linear', 'linear', 'linear', 'linear'])",MeanSquaredError,False,SGD,0.2,50,0.01,True,0.4279631972312927,0.20934125781059265,0.0,0.1849401891231537,0.5212445855140686,27.328903198242188,0.4279631972312927,0.06003136187791824,0.8864734768867493,0.2732890248298645,1.3096023797988892,1.3661181926727295,0.6541889905929565,1.0,0.5283339619636536,0.2732890248298645,0.4632217288017273,0.22525639832019806,0.0,0.19536109268665314,0.4746190309524536,22.339420318603516,0.4632217288017273,0.06173267960548401,0.8836075067520142,0.22339420020580292,0.9999954104423523,1.2254676818847656,0.6806039214134216,0.75,0.4982379972934723,0.23328916728496552
"[1, 4, 8, 16, 32, 1]","ListWrapper(['sigmoid', 'sigmoid', 'sigmoid', 'sigmoid', 'linear'])",MeanSquaredError,False,SGD,0.2,50,0.01,True,0.21778365969657898,0.10889182984828949,0.0,0.10194933414459229,0.398002564907074,25.918392181396484,0.21778365969657898,0.03045070357620716,0.8094402551651001,0.2591839134693146,0.9999626278877258,0.9077850580215454,0.46667295694351196,0.875,0.677924394607544,0.2623317539691925,0.27664417028427124,0.13832208514213562,0.0,0.1293679028749466,0.4746212065219879,30.373226165771484,0.27664417028427124,0.03727760910987854,0.815549373626709,0.3037322461605072,1.0,0.781657338142395,0.5259697437286377,1.0,0.44422128796577454,0.3037322759628296
"[1, 32, 16, 8, 4, 1]","ListWrapper(['linear', 'linear', 'linear', 'linear', 'linear'])",MeanSquaredError,False,SGD,0.2,50,0.01,True,0.5541590452194214,0.26730629801750183,0.0,0.2343907654285431,0.5980902910232544,30.914134979248047,0.5541590452194214,0.08264482021331787,0.9410847425460815,0.3091413378715515,1.5026737451553345,1.487626075744629,0.7444186210632324,0.875,0.5753260254859924,0.3122078776359558,0.5858027338981628,0.2776329815387726,0.0,0.24089278280735016,0.5561656951904297,26.879308700561523,0.5858027338981628,0.08305494487285614,0.9360628128051758,0.26879310607910156,1.1718096733093262,1.3494954109191895,0.7653775215148926,0.75,0.5486639142036438,0.2701503336429596
"[1, 32, 16, 8, 4, 1]","ListWrapper(['sigmoid', 'sigmoid', 'sigmoid', 'sigmoid', 'linear'])",MeanSquaredError,False,SGD,0.2,50,0.01,True,0.2601231336593628,0.1296594887971878,0.0,0.11811762303113937,0.40879979729652405,23.476760864257812,0.2601231336593628,0.03442675247788429,0.8231924772262573,0.2347676157951355,1.027090072631836,1.1134318113327026,0.5100226998329163,0.875,0.4722771644592285,0.23785513639450073,0.31073182821273804,0.15536591410636902,0.0,0.13948982954025269,0.4746209979057312,26.81255531311035,0.31073182821273804,0.03957093507051468,0.8266082406044006,0.2681255638599396,0.9999995827674866,0.9783629179000854,0.5574332475662231,1.0,0.3977726995944977,0.2681255340576172
"[1, 1]",ListWrapper(['linear']),MeanSquaredError,False,SGD,0.2,50,0.01,True,0.30083078145980835,0.1501285582780838,0.0035687400959432125,0.13637790083885193,0.4523642659187317,23.795320510864258,0.30083078145980835,0.04025052487850189,0.8382147550582886,0.23795320093631744,1.136543869972229,1.0958067178726196,0.5484804511070251,0.9375,0.4237934350967407,0.23845043778419495,0.31612032651901245,0.15806016325950623,0.0,0.14109966158866882,0.4374653995037079,22.322284698486328,0.31612032651901245,0.03987880423665047,0.8291313648223877,0.22322286665439606,0.9217148423194885,0.9832074642181396,0.562245786190033,1.0,0.39974233508110046,0.22322286665439606
"[1, 10, 21, 1]","ListWrapper(['linear', 'sigmoid', 'linear'])",MeanSquaredError,False,SGD,0.2,50,0.01,True,0.21787384152412415,0.10893692076206207,0.0,0.10197582095861435,0.3978370130062103,25.878990173339844,0.21787384152412415,0.030441345646977425,0.809467077255249,0.25878989696502686,0.9995467066764832,0.9098880290985107,0.46676957607269287,0.875,0.6761331558227539,0.26194077730178833,0.27671176195144653,0.13835588097572327,0.0,0.12937022745609283,0.47471481561660767,30.348312377929688,0.27671176195144653,0.03726282715797424,0.8155695796012878,0.30348312854766846,1.000197172164917,0.7835075855255127,0.5260339975357056,1.0,0.4428388774394989,0.30348312854766846
"[1, 10, 10, 10, 1]","ListWrapper(['linear', 'linear', 'linear', 'linear'])",MeanSquaredError,False,SGD,0.2,50,0.005,True,1.1636898517608643,0.5269489884376526,0.3489147424697876,0.4597477316856384,0.9725902080535889,54.47105407714844,1.1636898517608643,0.22043685615062714,1.2909290790557861,0.5447105169296265,2.443586826324463,1.880210518836975,1.0787445306777954,1.0,0.727154552936554,0.5447105169296265,1.1793572902679443,0.5191693902015686,0.3340209126472473,0.45404380559921265,0.9502009153366089,52.83473587036133,1.1793572902679443,0.21474947035312653,1.2725752592086792,0.528347373008728,2.0020194053649902,1.7435210943222046,1.0859822034835815,1.0,0.7088627815246582,0.528347373008728
"[1, 10, 10, 10, 1]","ListWrapper(['sigmoid', 'sigmoid', 'sigmoid', 'linear'])",MeanSquaredError,False,SGD,0.2,50,0.005,True,0.3083217740058899,0.15280157327651978,0.0,0.1373433917760849,0.43782222270965576,23.94444465637207,0.3083217740058899,0.04105423018336296,0.8401492834091187,0.23944446444511414,1.1000076532363892,1.2085615396499634,0.5552672743797302,0.875,0.46740034222602844,0.24258467555046082,0.3539406955242157,0.17632895708084106,0.0,0.15498994290828705,0.4746212959289551,25.1242733001709,0.3539406955242157,0.045113787055015564,0.8417059183120728,0.2512427568435669,1.000000238418579,1.0716322660446167,0.5949291586875916,1.0,0.4356931746006012,0.2512427270412445
