shape,activations,loss_func,normalize,optimizer,validation_split,epochs,eps,experiments,loss,huber_loss,kl_divergence,log_cosh,mean_absolute_error,mean_absolute_percentage_error,mean_squared_error,mean_squared_logarithmic_error,poisson,relative,rae,my_mae,root_mean_squared_error,inlier_ratio,max_deviation,mean_deviation,val_loss,val_huber_loss,val_kl_divergence,val_log_cosh,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_squared_error,val_mean_squared_logarithmic_error,val_poisson,val_relative,val_rae,val_my_mae,val_root_mean_squared_error,val_inlier_ratio,val_max_deviation,val_mean_deviation
"[1, 4, 8, 16, 32, 1]","ListWrapper(['linear', 'linear', 'linear', 'linear', 'linear'])",MeanSquaredError,False,Adam,0.2,50,0.01,True,0.039669398218393326,0.019834699109196663,0.057418763637542725,0.018755901604890823,0.126033753156662,1741505.75,0.039669398218393326,0.0177861787378788,nan,17415.056640625,0.945509135723114,0.69243985414505,0.199171781539917,1.0,176617.28125,17415.056640625,0.018394656479358673,0.009197328239679337,0.03505956381559372,0.009154577739536762,0.11775774508714676,7557.8134765625,0.018394656479358673,0.013221366330981255,0.30912280082702637,75.57813262939453,0.6765972375869751,0.18768534064292908,0.1356268972158432,1.0,199.80166625976562,75.57814025878906
"[1, 4, 8, 16, 32, 1]","ListWrapper(['sigmoid', 'sigmoid', 'sigmoid', 'sigmoid', 'linear'])",MeanSquaredError,False,Adam,0.2,50,0.01,True,0.05896320194005966,0.02948160097002983,0.15089355409145355,0.02663811668753624,0.14043425023555756,1795933.75,0.05896320194005966,0.02970433235168457,0.30105361342430115,17959.337890625,1.053542137145996,0.9011765718460083,0.24282339215278625,1.0,152560.359375,17959.337890625,0.04148989915847778,0.02074494957923889,0.1832326054573059,0.02032335102558136,0.15810303390026093,41640.9296875,0.04148989915847778,0.027184810489416122,0.38837191462516785,416.4093017578125,0.908407986164093,0.3799530863761902,0.20369069278240204,1.0,1583.98681640625,416.4093017578125
"[1, 32, 16, 8, 4, 1]","ListWrapper(['linear', 'linear', 'linear', 'linear', 'linear'])",MeanSquaredError,False,Adam,0.2,50,0.01,True,0.0396430529654026,0.0198215264827013,0.05509013682603836,0.018791699782013893,0.12980011105537415,1968427.75,0.0396430529654026,0.017530448734760284,nan,19684.28125,0.9737644791603088,0.6835565567016602,0.1991056352853775,1.0,197532.46875,19684.279296875,0.018522046506404877,0.009261023253202438,0.03882076218724251,0.009218007326126099,0.11842013895511627,8072.837890625,0.018522046506404877,0.01315627433359623,0.30888602137565613,80.72837829589844,0.6804031133651733,0.18191306293010712,0.13609573245048523,1.0,222.5275421142578,80.72837829589844
"[1, 32, 16, 8, 4, 1]","ListWrapper(['sigmoid', 'sigmoid', 'sigmoid', 'sigmoid', 'linear'])",MeanSquaredError,False,Adam,0.2,50,0.01,True,0.05888417363166809,0.029442086815834045,0.1689652055501938,0.026382682844996452,0.12890732288360596,1460741.25,0.05888417363166809,0.029051603749394417,0.3006753623485565,14607.4140625,0.9670666456222534,0.919640064239502,0.24266061186790466,1.0,124088.8046875,14607.4130859375,0.04247889667749405,0.021239448338747025,0.20189885795116425,0.020760972052812576,0.15166743099689484,35833.08984375,0.04247889667749405,0.027669910341501236,0.39415833353996277,358.33087158203125,0.8714311122894287,0.3928414583206177,0.2061040848493576,1.0,1363.1912841796875,358.33087158203125
"[1, 1]",ListWrapper(['linear']),MeanSquaredError,False,Adam,0.2,50,0.01,True,0.039867743849754333,0.019933871924877167,0.06038765609264374,0.018791036680340767,0.12209748476743698,1454272.625,0.039867743849754333,0.018151093274354935,nan,14542.7255859375,0.9159791469573975,0.7035136222839355,0.19966909289360046,1.0,149891.765625,14542.7255859375,0.01991051435470581,0.009955257177352905,0.04874679818749428,0.009905269369482994,0.12536469101905823,14048.5625,0.01991051435470581,0.013830913230776787,0.3139650225639343,140.4856414794922,0.7203042507171631,0.19431868195533752,0.14110462367534637,1.0,460.78399658203125,140.48562622070312
"[1, 44, 30, 18, 25, 1]","ListWrapper(['sigmoid', 'linear', 'sigmoid', 'sigmoid', 'linear'])",MeanSquaredError,False,Adam,0.2,50,0.01,True,0.05890200287103653,0.029451001435518265,0.1535576730966568,0.026573752984404564,0.13856858015060425,1741604.0,0.05890200287103653,0.029559485614299774,0.3007388710975647,17416.0390625,1.0395457744598389,0.9041430354118347,0.2426973432302475,1.0,147943.609375,17416.0390625,0.041312508285045624,0.020656254142522812,0.17940492928028107,0.020246533676981926,0.15954038500785828,42938.171875,0.041312508285045624,0.027114124968647957,0.3874270021915436,429.3817138671875,0.9166665077209473,0.37706226110458374,0.2032547891139984,1.0,1633.3001708984375,429.3817138671875
"[1, 10, 10, 10, 1]","ListWrapper(['linear', 'linear', 'linear', 'linear'])",MeanSquaredError,False,RMSprop,0.2,50,0.01,True,0.04102404788136482,0.02051202394068241,0.06834342330694199,0.019230658188462257,0.12152063846588135,2301852.5,0.04102404788136482,0.016514010727405548,nan,23018.52734375,0.9116514921188354,0.726073682308197,0.2025439441204071,0.9375,224525.984375,23018.529296875,0.022520285099744797,0.011260142549872398,0.025861673057079315,0.0111977718770504,0.13838987052440643,26033.099609375,0.022520285099744797,0.016919273883104324,0.3319357633590698,260.33099365234375,0.7951425909996033,0.21661175787448883,0.15006759762763977,1.0,907.6578369140625,260.33099365234375
"[1, 10, 10, 10, 1]","ListWrapper(['sigmoid', 'sigmoid', 'sigmoid', 'linear'])",MeanSquaredError,False,RMSprop,0.2,50,0.01,True,0.058907195925712585,0.029453597962856293,0.17426232993602753,0.0263372790068388,0.12553292512893677,1360300.75,0.058907195925712585,0.028917858377099037,0.3008096516132355,13603.0078125,0.9417518973350525,0.9243290424346924,0.24270804226398468,1.0,115499.21875,13603.0078125,0.04105939716100693,0.020529698580503464,0.17476452887058258,0.020134545862674713,0.16106417775154114,44319.7734375,0.04105939716100693,0.02699868381023407,0.3861285150051117,443.1977233886719,0.9254217147827148,0.37342604994773865,0.20263119041919708,1.0,1685.6568603515625,443.1977233886719
"[1, 4, 8, 16, 32, 1]","ListWrapper(['linear', 'linear', 'linear', 'linear', 'linear'])",MeanSquaredError,False,RMSprop,0.2,50,0.01,True,0.04120061919093132,0.02060030959546566,0.0485554076731205,0.019663259387016296,0.1352575421333313,851450.5625,0.04120061919093132,0.02093309536576271,nan,8514.5048828125,1.0147062540054321,0.6632305383682251,0.20297935605049133,1.0,94956.7265625,8514.5048828125,0.017491677775979042,0.008745838887989521,0.05402161180973053,0.008699106052517891,0.11193405091762543,9917.0283203125,0.017491677775979042,0.011513283476233482,nan,99.17028045654297,0.643136203289032,0.2042233943939209,0.13225610554218292,1.0,325.3443908691406,99.17028045654297
"[1, 4, 8, 16, 32, 1]","ListWrapper(['sigmoid', 'sigmoid', 'sigmoid', 'sigmoid', 'linear'])",MeanSquaredError,False,RMSprop,0.2,50,0.01,True,0.059198860079050064,0.029599430039525032,0.14438298344612122,0.02684132754802704,0.145356684923172,1935291.75,0.059198860079050064,0.030139785259962082,0.30219903588294983,19352.919921875,1.090470314025879,0.8935335874557495,0.2433081567287445,0.9375,164399.984375,19352.921875,0.04319204017519951,0.021596020087599754,0.21397274732589722,0.02108219638466835,0.14798569679260254,32510.56640625,0.04319204017519951,0.028076864778995514,0.39886918663978577,325.10565185546875,0.8502770662307739,0.40020403265953064,0.20782694220542908,1.0,1236.87646484375,325.10565185546875
"[1, 32, 16, 8, 4, 1]","ListWrapper(['linear', 'linear', 'linear', 'linear', 'linear'])",MeanSquaredError,False,RMSprop,0.2,50,0.01,True,0.040565937757492065,0.020282968878746033,0.04876955598592758,0.019382627680897713,0.14201927185058594,2806341.25,0.040565937757492065,0.016591638326644897,nan,28063.4140625,1.0654329061508179,0.6575459241867065,0.20140987634658813,1.0,274305.25,28063.412109375,0.023993976414203644,0.011996988207101822,0.05333905667066574,0.011932939291000366,0.1459725946187973,32238.53125,0.023993976414203644,0.01700219325721264,0.33357149362564087,322.3852844238281,0.8387104272842407,0.2055061161518097,0.15489989519119263,1.0,1167.8096923828125,322.3852844238281
"[1, 32, 16, 8, 4, 1]","ListWrapper(['sigmoid', 'sigmoid', 'sigmoid', 'sigmoid', 'linear'])",MeanSquaredError,False,RMSprop,0.2,50,0.01,True,0.058869656175374985,0.029434828087687492,0.1559065282344818,0.02652832120656967,0.13700108230113983,1696139.75,0.058869656175374985,0.02945198491215706,0.3005676865577698,16961.3984375,1.0277862548828125,0.9066871404647827,0.2426307052373886,1.0,144084.765625,16961.3984375,0.042472802102565765,0.021236401051282883,0.20179587602615356,0.0207582525908947,0.15169912576675415,35861.6953125,0.042472802102565765,0.027666520327329636,0.3941200375556946,358.616943359375,0.8716132044792175,0.3927755057811737,0.2060893028974533,1.0,1364.2781982421875,358.6169738769531
"[1, 1]",ListWrapper(['linear']),MeanSquaredError,False,RMSprop,0.2,50,0.01,True,0.03972164914011955,0.019860824570059776,0.05834978073835373,0.01876111514866352,0.12440113723278046,1614161.625,0.03972164914011955,0.01796536147594452,nan,16141.6171875,0.9332612156867981,0.6961033940315247,0.19930291175842285,1.0,164918.171875,16141.6171875,0.01944485493004322,0.00972242746502161,0.04598481208086014,0.00967499427497387,0.12318088114261627,12161.43359375,0.01944485493004322,0.013578178361058235,0.31221330165863037,121.61434173583984,0.707756757736206,0.18793055415153503,0.13944481313228607,1.0,385.8613586425781,121.61433410644531
"[1, 23, 40, 1]","ListWrapper(['linear', 'linear', 'linear'])",MeanSquaredError,False,RMSprop,0.2,50,0.01,True,0.04129011183977127,0.020645055919885635,0.048262547701597214,0.019712617620825768,0.13581977784633636,833225.125,0.04129011183977127,0.02104329690337181,nan,8332.251953125,1.0189242362976074,0.6621776819229126,0.20319968461990356,1.0,93019.953125,8332.251953125,0.017939196899533272,0.008969598449766636,0.05822091922163963,0.008917730301618576,0.11193405091762543,9210.763671875,0.017939196899533272,0.011677676811814308,nan,92.10763549804688,0.643136203289032,0.2131606638431549,0.1339372843503952,1.0,298.9755554199219,92.10763549804688
