shape,activations,loss_func,normalize,optimizer,validation_split,epochs,eps,experiments,loss,huber_loss,kl_divergence,log_cosh,mean_absolute_error,mean_absolute_percentage_error,mean_squared_error,mean_squared_logarithmic_error,poisson,relative,rae,my_mae,root_mean_squared_error,inlier_ratio,max_deviation,mean_deviation,val_loss,val_huber_loss,val_kl_divergence,val_log_cosh,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_squared_error,val_mean_squared_logarithmic_error,val_poisson,val_relative,val_rae,val_my_mae,val_root_mean_squared_error,val_inlier_ratio,val_max_deviation,val_mean_deviation
"[1, 10, 10, 10, 1]","ListWrapper(['linear', 'linear', 'linear', 'linear'])",MeanSquaredError,False,SGD,0.2,50,0.01,True,0.07801014184951782,0.03900507092475891,0.27495232224464417,0.037687040865421295,0.21203365921974182,28.0114803314209,0.07801014184951782,0.028896514326334,0.9678728580474854,0.2801147997379303,1.3449161052703857,0.5658807754516602,0.2793029546737671,0.875,0.5658807754516602,0.28328144550323486,0.08893623948097229,0.044468119740486145,0.331040620803833,0.04359322041273117,0.26453328132629395,34.7106819152832,0.08893623948097229,0.034501735121011734,1.0053443908691406,0.34710681438446045,1.8897569179534912,0.38181817531585693,0.29822179675102234,1.0,0.4654542803764343,0.34710681438446045
"[1, 10, 10, 10, 1]","ListWrapper(['sigmoid', 'sigmoid', 'sigmoid', 'linear'])",MeanSquaredError,False,SGD,0.2,50,0.01,True,0.036135733127593994,0.018067866563796997,0.04658624157309532,0.017819320783019066,0.15513192117214203,24.63168716430664,0.036135733127593994,0.012667127884924412,0.9257684946060181,0.24631686508655548,0.9839920401573181,0.37959539890289307,0.1900940090417862,0.875,0.600005030632019,0.2494606077671051,0.03122504986822605,0.015612524934113026,0.09095773100852966,0.015519775450229645,0.17290139198303223,28.31873893737793,0.03122504986822605,0.011804384179413319,0.9485021829605103,0.2831873893737793,1.235162615776062,0.21412011981010437,0.17670610547065735,1.0,0.52529376745224,0.2831873893737793
"[1, 4, 8, 16, 32, 1]","ListWrapper(['linear', 'linear', 'linear', 'linear', 'linear'])",MeanSquaredError,False,SGD,0.2,50,0.01,True,0.08648788928985596,0.04324394464492798,0.3046380281448364,0.041703931987285614,0.2285524308681488,30.55172348022461,0.08648788928985596,0.032611459493637085,0.9778687357902527,0.3055172264575958,1.4496936798095703,0.5855550765991211,0.2940882444381714,0.9375,0.5855550765991211,0.30659472942352295,0.09860802441835403,0.04930401220917702,0.3610314428806305,0.048230767250061035,0.27388450503349304,35.36199951171875,0.09860802441835403,0.03872145712375641,1.0166178941726685,0.3536199927330017,1.956559658050537,0.40052899718284607,0.3140191435813904,0.75,0.48826363682746887,0.35865575075149536
"[1, 4, 8, 16, 32, 1]","ListWrapper(['sigmoid', 'sigmoid', 'sigmoid', 'sigmoid', 'linear'])",MeanSquaredError,False,SGD,0.2,50,0.01,True,0.035765569657087326,0.017882784828543663,0.027057524770498276,0.017665492370724678,0.15764841437339783,25.80044174194336,0.035765569657087326,0.01267945021390915,0.9254732131958008,0.25800445675849915,0.9999538660049438,0.36036598682403564,0.18911787867546082,0.875,0.6496179103851318,0.26120275259017944,0.029189538210630417,0.014594769105315208,0.07144730538129807,0.014502808451652527,0.1639556884765625,27.69507598876953,0.029189538210630417,0.011163613758981228,0.946887195110321,0.27695074677467346,1.1712567806243896,0.23201951384544373,0.17084945738315582,1.0,0.5692057609558105,0.27695077657699585
"[1, 32, 16, 8, 4, 1]","ListWrapper(['linear', 'linear', 'linear', 'linear', 'linear'])",MeanSquaredError,False,SGD,0.2,50,0.01,True,0.0892426073551178,0.0446213036775589,0.3140285313129425,0.04300755262374878,0.2338378131389618,31.381969451904297,0.0892426073551178,0.03383836895227432,0.9812166094779968,0.3138197064399719,1.4832184314727783,0.5915814638137817,0.29873502254486084,0.9375,0.5915814638137817,0.31401410698890686,0.10218267887830734,0.05109133943915367,0.37192168831825256,0.04994076490402222,0.2771756649017334,35.59058380126953,0.10218267887830734,0.040304165333509445,1.0209095478057861,0.3559058606624603,1.9800708293914795,0.4071205258369446,0.3196602463722229,0.75,0.49629902839660645,0.36499863862991333
"[1, 32, 16, 8, 4, 1]","ListWrapper(['sigmoid', 'sigmoid', 'sigmoid', 'sigmoid', 'linear'])",MeanSquaredError,False,SGD,0.2,50,0.01,True,0.043578676879405975,0.021789338439702988,0.12215517461299896,0.021321095526218414,0.15689215064048767,22.234146118164062,0.043578676879405975,0.015038412064313889,0.9322086572647095,0.22234144806861877,0.9951570630073547,0.4487285614013672,0.20875506103038788,0.875,0.4487285614013672,0.2255394160747528,0.044520966708660126,0.022260483354330063,0.16928036510944366,0.022070594131946564,0.2063722312450409,30.653318405151367,0.044520966708660126,0.016506226733326912,0.9598875045776367,0.30653318762779236,1.4742695093154907,0.2655066251754761,0.21099992096424103,1.0,0.36108919978141785,0.30653318762779236
"[1, 1]",ListWrapper(['linear']),MeanSquaredError,False,SGD,0.2,50,0.01,True,0.07997960597276688,0.03998980298638344,0.24952735006809235,0.03849858045578003,0.20994120836257935,27.987667083740234,0.07997960597276688,0.02965613268315792,0.9702621698379517,0.279876708984375,1.33164381980896,0.5911423563957214,0.2828066647052765,0.875,0.5911423563957214,0.2822970747947693,0.0909978523850441,0.04549892619252205,0.31441813707351685,0.044620126485824585,0.28164592385292053,38.9872932434082,0.0909978523850441,0.035471025854349136,1.0074723958969116,0.3898729085922241,2.01200532913208,0.3861596882343292,0.3016585111618042,1.0,0.470746785402298,0.3898729085922241
"[1, 46, 19, 32, 43, 17, 1]","ListWrapper(['linear', 'linear', 'linear', 'sigmoid', 'sigmoid', 'linear'])",MeanSquaredError,False,SGD,0.2,50,0.01,True,0.03577046096324921,0.017885230481624603,0.029220260679721832,0.017665041610598564,0.1572684496641159,25.653995513916016,0.03577046096324921,0.01266433484852314,0.9254770874977112,0.2565399408340454,0.9975438117980957,0.3625253438949585,0.18913079798221588,0.875,0.644051194190979,0.25959813594818115,0.02937743254005909,0.014688716270029545,0.07351436465978622,0.014597110450267792,0.16491591930389404,27.76207733154297,0.02937743254005909,0.011220607906579971,0.9470342993736267,0.27762076258659363,1.1781164407730103,0.23010006546974182,0.17139846086502075,1.0,0.5644968748092651,0.27762076258659363
"[1, 10, 10, 10, 1]","ListWrapper(['linear', 'linear', 'linear', 'linear'])",MeanSquaredError,False,Adam,0.2,50,0.01,True,0.026597637683153152,0.013298818841576576,0.04595966637134552,0.013149898499250412,0.13031911849975586,20.202638626098633,0.026597637683153152,0.009106069803237915,0.9180813431739807,0.2020263969898224,0.8266059160232544,0.3380995988845825,0.16308781504631042,0.875,0.4645451307296753,0.205694317817688,0.021416939795017242,0.010708469897508621,0.07776589691638947,0.010665886104106903,0.14380618929862976,23.208057403564453,0.021416939795017242,0.008029110729694366,0.940552830696106,0.23208056390285492,1.0273140668869019,0.17024505138397217,0.14634527266025543,1.0,0.40825939178466797,0.23208056390285492
"[1, 10, 10, 10, 1]","ListWrapper(['sigmoid', 'sigmoid', 'sigmoid', 'linear'])",MeanSquaredError,False,Adam,0.2,50,0.01,True,0.03652382642030716,0.01826191321015358,-0.00015067681670188904,0.018067551776766777,0.1645679473876953,28.00265884399414,0.03652382642030716,0.013172833248972893,0.9260494709014893,0.28002655506134033,1.0438441038131714,0.3325265049934387,0.19111207127571106,0.875,0.72114098072052,0.28309282660484314,0.027455223724246025,0.013727611862123013,0.04616716876626015,0.013622686266899109,0.15195226669311523,26.854433059692383,0.027455223724246025,0.010681656189262867,0.945553719997406,0.2685443162918091,1.0855075120925903,0.25590601563453674,0.1656961739063263,1.0,0.627805769443512,0.2685443162918091
