shape,activations,loss_func,normalize,optimizer,validation_split,epochs,eps,experiments,loss,huber_loss,kl_divergence,log_cosh,mean_absolute_error,mean_absolute_percentage_error,mean_squared_error,mean_squared_logarithmic_error,poisson,relative,rae,my_mae,root_mean_squared_error,inlier_ratio,max_deviation,mean_deviation,val_loss,val_huber_loss,val_kl_divergence,val_log_cosh,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_squared_error,val_mean_squared_logarithmic_error,val_poisson,val_relative,val_rae,val_my_mae,val_root_mean_squared_error,val_inlier_ratio,val_max_deviation,val_mean_deviation
"[1, 4, 8, 16, 32, 1]","ListWrapper(['linear', 'linear', 'linear', 'linear', 'linear'])",MeanSquaredError,False,Adam,0.2,50,0.01,True,0.03716498613357544,0.01858249306678772,0.03611952066421509,0.0183744914829731,0.16722598671913147,103.55519104003906,0.03716498613357544,0.020856857299804688,0.7669079303741455,1.035551905632019,0.9185940623283386,0.35465967655181885,0.1927822232246399,0.9375,7.16746711730957,1.0375587940216064,0.04364478215575218,0.02182239107787609,-0.004894208163022995,0.02135155349969864,0.15994848310947418,97697072.0,0.04364478215575218,0.029916949570178986,0.6739781498908997,0.3105728030204773,1.0569815635681152,0.3907882273197174,0.20891334116458893,1.0,0.3907882273197174,0.2559669017791748
"[1, 4, 8, 16, 32, 1]","ListWrapper(['sigmoid', 'sigmoid', 'sigmoid', 'sigmoid', 'linear'])",MeanSquaredError,False,Adam,0.2,50,0.01,True,0.04324480891227722,0.02162240445613861,0.03368084132671356,0.021333472803235054,0.17872817814350128,112.73175811767578,0.04324480891227722,0.024131029844284058,0.7740638256072998,1.1273176670074463,0.9817770719528198,0.3864607810974121,0.20795385539531708,0.9375,7.810149192810059,1.1301344633102417,0.05447129160165787,0.027235645800828934,-0.015395015478134155,0.02651689201593399,0.1807292103767395,108837536.0,0.05447129160165787,0.036204203963279724,0.6870363354682922,0.32953760027885437,1.1943061351776123,0.43535006046295166,0.23339085280895233,1.0,0.43535006046295166,0.2972126603126526
"[1, 32, 16, 8, 4, 1]","ListWrapper(['linear', 'linear', 'linear', 'linear', 'linear'])",MeanSquaredError,False,Adam,0.2,50,0.01,True,0.001212201896123588,0.000606100948061794,0.025994211435317993,0.0006058881990611553,0.030004508793354034,9.114092826843262,0.001212201896123588,0.0006279719527810812,0.7134435772895813,0.09114092588424683,0.1648186594247818,0.05527803301811218,0.0348166897892952,0.6875,0.15538720786571503,0.09774988889694214,0.002875933423638344,0.001437966711819172,0.050574157387018204,0.0014370158314704895,0.04730477184057236,1113739.875,0.002875933423638344,0.0015786723233759403,nan,0.37316542863845825,0.31260237097740173,0.06701728701591492,0.053627729415893555,0.75,0.20133237540721893,0.13455170392990112
"[1, 32, 16, 8, 4, 1]","ListWrapper(['sigmoid', 'sigmoid', 'sigmoid', 'sigmoid', 'linear'])",MeanSquaredError,False,Adam,0.2,50,0.01,True,0.043149396777153015,0.021574698388576508,0.08931941539049149,0.021338462829589844,0.18757537007331848,100.42056274414062,0.043149396777153015,0.02320682257413864,0.7740333080291748,1.0042057037353516,1.0303759574890137,0.3307895362377167,0.20772433280944824,0.9375,6.685065746307373,1.00461745262146,0.04329105466604233,0.021645527333021164,0.02351127192378044,0.021204352378845215,0.15446960926055908,95707672.0,0.04329105466604233,0.0294874869287014,0.6734250783920288,0.28978431224823,1.0207757949829102,0.3828306198120117,0.20806501805782318,1.0,0.3828306198120117,0.23119959235191345
"[1, 1]",ListWrapper(['linear']),MeanSquaredError,False,Adam,0.2,50,0.01,True,0.013328083790838718,0.006664041895419359,-0.01971697434782982,0.006622952409088612,0.08977589011192322,67.92642211914062,0.013328083790838718,0.008624408394098282,0.7383217811584473,0.6792643070220947,0.49315062165260315,0.24561476707458496,0.11544732004404068,0.8125,4.963732719421387,0.684200644493103,0.021441077813506126,0.010720538906753063,-0.022715769708156586,0.010602220892906189,0.10943426936864853,68829536.0,0.021441077813506126,0.016096219420433044,0.6417779922485352,0.2942412495613098,0.7231703996658325,0.27531811594963074,0.146427720785141,1.0,0.27531811594963074,0.18190032243728638
"[1, 14, 20, 11, 30, 37, 1]","ListWrapper(['linear', 'linear', 'sigmoid', 'sigmoid', 'sigmoid', 'linear'])",MeanSquaredError,False,Adam,0.2,50,0.01,True,0.03866212069988251,0.019331060349941254,0.06870470196008682,0.019132737070322037,0.17483797669410706,98.41098022460938,0.03866212069988251,0.02107892371714115,0.7683197259902954,0.9841098189353943,0.9604077339172363,0.33073920011520386,0.19662685692310333,0.9375,6.684048175811768,0.9868826866149902,0.04233034700155258,0.02116517350077629,0.007412659004330635,0.020721301436424255,0.15452024340629578,96170544.0,0.04233034700155258,0.029087316244840622,0.6722456812858582,0.2959270775318146,1.0211104154586792,0.3846821188926697,0.20574340224266052,1.0,0.3846821188926697,0.23826813697814941
"[1, 10, 10, 10, 1]","ListWrapper(['linear', 'linear', 'linear', 'linear'])",MeanSquaredError,False,RMSprop,0.2,50,0.01,True,0.006392132956534624,0.003196066478267312,0.07506158947944641,0.003191079944372177,0.07162440568208694,19.068002700805664,0.006392132956534624,0.002987263025715947,0.7193856239318848,0.19068001210689545,0.39344215393066406,0.10821235179901123,0.07995081692934036,1.0,0.5405634641647339,0.19068001210689545,0.003230827394872904,0.001615413697436452,-0.02523496001958847,0.001613561064004898,0.05024533346295357,23914266.0,0.003230827394872904,0.0025437769945710897,0.5947446227073669,0.29275864362716675,0.3320343494415283,0.09565703570842743,0.05684036761522293,1.0,0.10378264635801315,0.09058715403079987
"[1, 10, 10, 10, 1]","ListWrapper(['sigmoid', 'sigmoid', 'sigmoid', 'linear'])",MeanSquaredError,False,RMSprop,0.2,50,0.01,True,0.04138126224279404,0.02069063112139702,0.056156352162361145,0.020452573895454407,0.17927613854408264,105.71519470214844,0.04138126224279404,0.022790856659412384,0.7718324661254883,1.0571519136428833,0.984787106513977,0.35759806632995605,0.20342384278774261,0.9375,7.226850509643555,1.0581862926483154,0.04645386338233948,0.02322693169116974,0.005652200430631638,0.022702112793922424,0.16404062509536743,100351576.0,0.04645386338233948,0.03150229901075363,0.6774624586105347,0.30629149079322815,1.0840235948562622,0.40140625834465027,0.215531587600708,1.0,0.40140625834465027,0.2569946050643921
"[1, 4, 8, 16, 32, 1]","ListWrapper(['linear', 'linear', 'linear', 'linear', 'linear'])",MeanSquaredError,False,RMSprop,0.2,50,0.01,True,0.006968573667109013,0.0034842868335545063,-0.06864599138498306,0.0034785037860274315,0.07935495674610138,36.78618240356445,0.006968573667109013,0.0034311115741729736,0.7224055528640747,0.3678618371486664,0.4359070658683777,0.13734221458435059,0.08347798138856888,1.0,2.1143832206726074,0.3678618371486664,0.01020289771258831,0.005101448856294155,0.09702590107917786,0.005089260637760162,0.09530822932720184,12304420.0,0.01020289771258831,0.005660283379256725,0.5960606932640076,0.44404953718185425,0.6298218369483948,0.1428299844264984,0.10100939124822617,0.75,0.2821352481842041,0.2188539206981659
"[1, 4, 8, 16, 32, 1]","ListWrapper(['sigmoid', 'sigmoid', 'sigmoid', 'sigmoid', 'linear'])",MeanSquaredError,False,RMSprop,0.2,50,0.01,True,0.04316650331020355,0.021583251655101776,0.03489360213279724,0.021297074854373932,0.17871689796447754,112.38861083984375,0.04316650331020355,0.0240720696747303,0.773973822593689,1.1238861083984375,0.9817151427268982,0.3851378560066223,0.20776550471782684,0.9375,7.783413887023926,1.126890778541565,0.04273320361971855,0.021366601809859276,0.02631266787648201,0.02093999832868576,0.1526966691017151,94820640.0,0.04273320361971855,0.02912621945142746,0.672693133354187,0.28710901737213135,1.0090596675872803,0.37928250432014465,0.20672011375427246,1.0,0.37928250432014465,0.22675028443336487
"[1, 32, 16, 8, 4, 1]","ListWrapper(['linear', 'linear', 'linear', 'linear', 'linear'])",MeanSquaredError,False,RMSprop,0.2,50,0.01,True,0.0055323196575045586,0.0027661598287522793,-0.06082068756222725,0.0027618426829576492,0.06886762380599976,30.46108627319336,0.0055323196575045586,0.0025906863156706095,0.719743549823761,0.30461084842681885,0.3782987892627716,0.13478493690490723,0.074379563331604,1.0,1.7376633882522583,0.30461084842681885,0.0084395632147789,0.00421978160738945,0.08529232442378998,0.00421180110424757,0.0878111869096756,13487673.0,0.0084395632147789,0.004733304958790541,0.5941906571388245,0.42107510566711426,0.5802794098854065,0.1285688281059265,0.09186709672212601,1.0,0.25265786051750183,0.198050394654274
"[1, 32, 16, 8, 4, 1]","ListWrapper(['sigmoid', 'sigmoid', 'sigmoid', 'sigmoid', 'linear'])",MeanSquaredError,False,RMSprop,0.2,50,0.01,True,0.042169611901044846,0.021084805950522423,0.06877035647630692,0.020848028361797333,0.1823403239250183,103.93762969970703,0.042169611901044846,0.023012075573205948,0.7727823257446289,1.0393764972686768,1.0016191005706787,0.34886816143989563,0.20535241067409515,0.9375,7.050424098968506,1.042198896408081,0.05530495196580887,0.027652475982904434,-0.01856650412082672,0.026913926005363464,0.1823389232158661,109588648.0,0.05530495196580887,0.03668002784252167,0.6879904270172119,0.33266669511795044,1.2049435377120972,0.4383545219898224,0.23517005145549774,1.0,0.4383545219898224,0.30184391140937805
"[1, 1]",ListWrapper(['linear']),MeanSquaredError,False,RMSprop,0.2,50,0.01,True,0.008123273029923439,0.0040616365149617195,0.007126064505428076,0.00404963456094265,0.077852264046669,51.03998947143555,0.008123273029923439,0.0051031894981861115,0.7287939786911011,0.5103998780250549,0.42765262722969055,0.18320579826831818,0.09012920409440994,0.875,3.7024834156036377,0.5134172439575195,0.012018285691738129,0.006009142845869064,0.0033953459933400154,0.005969587713479996,0.07785516232252121,52268540.0,0.012018285691738129,0.009530128911137581,0.6232455968856812,0.25928425788879395,0.5144873857498169,0.20907412469387054,0.10962793976068497,0.75,0.20907412469387054,0.11671257764101028
"[1, 10, 1]","ListWrapper(['sigmoid', 'linear'])",MeanSquaredError,False,RMSprop,0.2,50,0.01,True,0.026699740439653397,0.013349870219826698,0.022204723209142685,0.013236469589173794,0.1408413052558899,89.24526977539062,0.026699740439653397,0.015416150912642479,0.7543402314186096,0.8924527168273926,0.7736595869064331,0.30887699127197266,0.1634005457162857,0.9375,6.242225646972656,0.8946154713630676,0.030158674344420433,0.015079337172210217,0.009751930832862854,0.014852583408355713,0.12914106249809265,81037864.0,0.030158674344420433,0.021582704037427902,0.6553171873092651,0.2838805913925171,0.8533980846405029,0.3241513967514038,0.17366252839565277,1.0,0.3241513967514038,0.1959562599658966
